source,target,relation,confidence,directed,label,source_url,slices,evidence,receipt,edge_class
institution:inst-075,institution:inst-017,operated_by,confirmed,yes,Centre for Effective Altruism / Long-Term Future Fund,https://www.centreforeffectivealtruism.org/our-mistakes,all,"In 2020, we spun out EA Funds, which now operates independently of CEA",https://www.centreforeffectivealtruism.org/our-mistakes,STRUCTURAL
institution:inst-075,institution:inst-022,listed_as_cause_specific_fund_within,confirmed,yes,April 2026 EA Funds update lists LTFF among its four cause-specific funds.,https://forum.effectivealtruism.org/posts/MaAzwX3erHW3rD53B/a-brief-update-on-ea-funds-and-a-recruitment-announcement,all,Dated fund/platform description only. Later undated homepage uses Transformative AI Fund; this packet does not establish that name as a legal or operational successor or infer a rename date.,https://forum.effectivealtruism.org/posts/MaAzwX3erHW3rD53B/a-brief-update-on-ea-funds-and-a-recruitment-announcement,FINANCIAL
institution:inst-075,institution:inst-059,funded_by,confirmed,yes,Rethink Priorities / Long-Term Future Fund,https://funds.effectivealtruism.org/payouts/april-2020-long-term-future-fund-grants-and-recommendations,all,This is a restricted grant to Rethink Priorities to support their research on nuclear weapons and AI arms control.,https://funds.effectivealtruism.org/payouts/april-2020-long-term-future-fund-grants-and-recommendations,FINANCIAL
institution:inst-075,institution:inst-081,funded_by,confirmed,yes,Long-Term Future Fund / Open Philanthropy,https://forum.effectivealtruism.org/posts/zt6MsCCDStm74HFwo/ea-funds-organisational-update-open-philanthropy-matching,all,Open Philanthropy has contributed a substantial proportion of EAIF and LTFF budgets,https://forum.effectivealtruism.org/posts/zt6MsCCDStm74HFwo/ea-funds-organisational-update-open-philanthropy-matching,FINANCIAL
institution:inst-075,institution_candidate_source_local:INSTITUTION005-005,funded,confirmed,yes,Long-Term Future Fund / Legal Priorities Project,https://funds.effectivealtruism.org/payouts/may-2021-long-term-future-fund-grants,all,"Legal Priorities Project ($135,000): Hiring staff to carry out longtermist academic legal research and increase the operational capacity of the organization.",https://funds.effectivealtruism.org/payouts/may-2021-long-term-future-fund-grants,FINANCIAL
institution:inst-075,person_source_local:center-for-ai-safety:CAIS-P001,funded_research_collaboration_with,confirmed,yes,Long-Term Future Fund / Dan Hendrycks,,all,6-month salary to work with Dan Hendrycks on research projects relevant to AI alignment,,FINANCIAL
institution:inst-075,person_source_local:frame-fellowship:FRM-P002,grant_from,confirmed,yes,Long-Term Future Fund / Austin Chen,https://ea.greaterwrong.com/posts/zZ2vq7YEckpunrQS4/long-term-future-fund-april-2023-grant-recommendations,all,"$200,000 in February 2022 to support Stephen Grugett, James Grugett, and Austin Chen for 4 months to build a forecasting platform",https://ea.greaterwrong.com/posts/zZ2vq7YEckpunrQS4/long-term-future-fund-april-2023-grant-recommendations,FINANCIAL
institution:inst-075,person_source_local:future-of-life-institute:FLI-P001,grant_to,confirmed,yes,Long-Term Future Fund / Anthony Aguirre,,all,Long-Term Future Fund Anthony Aguirre Increasing usability of Metaculus,,FINANCIAL
institution:inst-075,person_source_local:future-of-life-institute:FLI-P003,funded_by,confirmed,yes,Long-Term Future Fund / Jaan Tallinn,https://survivalandflourishing.fund/,all,"SFF-2021-H2 | Jaan Tallinn | Long-Term Future Fund | $1,417,000 | Center For Effective Altruism | General Support of Long-Term Future Fund",https://survivalandflourishing.fund/,FINANCIAL
institution:inst-075,registry_source_local_person:center-for-ai-safety::CAIS-R002:subject,grant_from,confirmed,yes,Long-Term Future Fund / Oliver Zhang,,all,"""fund"": ""Long-Term Future Fund"" ... ""grantee"": ""Oliver Zhang"" ... ""description"": ""Retroactive funding for running an alignment theory mentorship program with Evan Hubinger""",,FINANCIAL
institution:inst-075,registry_source_local_person:ftx-future-fund::FTX-R149:object,funded_by,confirmed,yes,Long-Term Future Fund / Joseph Bloom,https://funds.effectivealtruism.org/payouts/april-2023-long-term-future-fund-grant-recommendations,all,"Joseph Bloom | 6-month research stipend to conduct AI alignment research circuits in decision transformers | $50,000 | February 2023",https://funds.effectivealtruism.org/payouts/april-2023-long-term-future-fund-grant-recommendations,FINANCIAL
institution:inst-076,institution:inst-052,program_spin_off,confirmed,yes,Program Spin Off,https://projects.propublica.org/nonprofits/full_text/202513219349323246/IRS990ScheduleO,all,ARC Evals spun off from its incubation at ARC into a standalone nonprofit and adopted the name METR in December 2023.,https://projects.propublica.org/nonprofits/full_text/202513219349323246/IRS990ScheduleO https://projects.propublica.org/nonprofits/full_text/202513219349323246/IRS990ScheduleO https://metr.org/blog/2023-12-04-metr-announcement/,OTHER
institution:inst-076,institution:inst-052,spun_off_as_separate_nonprofit,confirmed,yes,ARC reported that its evaluation program spun off as a separate 501(c)(3) called Model Evaluation and Threat Research.,https://projects.propublica.org/nonprofits/full_text/202513219349323246/IRS990ScheduleO,all,Historical program-to-separate-organization transition; never ARC Evals = METR legal identity before spinout.,https://projects.propublica.org/nonprofits/full_text/202513219349323246/IRS990ScheduleO,OTHER
institution:inst-076,institution:inst-069,historical_evaluation_partnership_with,confirmed,yes,"The September 19, 2023 spinout announcement says ARC Evals completed independent evaluations of GPT-4 in partnership with OpenAI.",https://metr.org/blog/2023-09-19-spin-out-announcement/,all,"Source-attributed historical relationship only; no current continuity, ideology, institutional control, or funding inferred. No legal employer/contract/payment terms established. ARC Evals is the historical program, not current ARC theory or a separate pre-spinout legal entity; model-specific partne",https://metr.org/blog/2023-09-19-spin-out-announcement/,COLLAB
institution:inst-076,institution:inst-070,historical_evaluation_partnership_with,confirmed,yes,"The September 19, 2023 spinout announcement says ARC Evals completed independent evaluations of Claude in partnership with Anthropic.",https://metr.org/blog/2023-09-19-spin-out-announcement/,all,"Source-attributed historical relationship only; no current continuity, ideology, institutional control, or funding inferred. No legal employer/contract/payment terms established. ARC Evals is the historical program, not current ARC theory or a separate pre-spinout legal entity; model-specific partne",https://metr.org/blog/2023-09-19-spin-out-announcement/,COLLAB
institution:inst-076,institution:inst-070,safety_policy_framework_adviser,confirmed,yes,Safety Policy Framework Adviser,https://www.anthropic.com/news/anthropics-responsible-scaling-policy,all,"ARC Evals provided key insights and AI-risk-assessment expertise supporting Anthropic’s Responsible Scaling Policy commitments, especially evaluations for autonomous capabilities.",https://www.anthropic.com/news/anthropics-responsible-scaling-policy https://www.anthropic.com/news/anthropics-responsible-scaling-policy,GOVERNANCE
institution:inst-077,institution:inst-052,collaboration_with,confirmed,yes,Project collaboration,https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,all,"Canary and Project Canary are linked here only by the distinctive RAND/AI-safety project context, archived Audacious project URL, and official METR/RAND anchors; no broader project or legal-entity equivalence is asserted. If binding accepted, METR partnership only; no paid amount, legal-operator mer",https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,COLLAB
institution:inst-077,institution:inst-057,named_project_in_grant_purpose_to,confirmed,yes,Named project in grant purpose,https://projects.propublica.org/nonprofits/full_text/202502559349100000/IRS990PF,all,"Proposed predicate: named_project_in_grant_purpose_to. Not proof of organizational ownership, project partnership, paid funds, allocation to METR, or a direct project→RAND payment. The displayed10,000,000 is a filing amount; no financial edge proposed without donor/year/table-state context.",https://projects.propublica.org/nonprofits/full_text/202502559349100000/IRS990PF,FINANCIAL
institution:inst-079,institution:inst-024,uses_shared_operating_name,confirmed,yes,EV UK described as collaborating under the Effective Ventures name.,https://funds.effectivealtruism.org/about-us,all,"Shared operating name only. EV UK and EV US are separate charities; this does not identify a legal parent, payer, employer, or current project operator.",https://funds.effectivealtruism.org/about-us,STRUCTURAL
institution:inst-079,institution:inst-035,grant_to,confirmed,yes,GiveWell / Effective Ventures Foundation (UK),https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A18606048&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Ffull-print&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,all,"Analysis of grants (continued) ... GiveWell 766,594 466,017",https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A18606048&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Ffull-print&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,FINANCIAL
institution:inst-079,institution:inst-037,historically_operated,confirmed,yes,Historically Operated,https://www.givingwhatwecan.org/about-us/gwwc-uk,all,Historical first-party statement only; no exact transfer instrument or completion terms inferred. The current GWWC UK legal entity has its own company and charity identifiers; it is not merged with EV UK.,https://www.givingwhatwecan.org/about-us/gwwc-uk,STRUCTURAL
institution:inst-079,institution:inst-053,regranted_to,confirmed,yes,Machine Intelligence Research Institute / Effective Ventures Foundation (UK),https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A13897766&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Ffull-print&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,all,Regrant - Machine Intelligence Research Institute (MIRI),https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A13897766&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Ffull-print&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,FINANCIAL
institution:inst-079,institution:inst-080,closely_affiliated_separate_charities,confirmed,yes,Effective Ventures Foundation (UK) is closely affiliated with Effective Ventures Foundation USA Inc.; they are separate charities that collaborate closely under the “Effective Ventures” name.,https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A18606048&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Faccounts-and-annual-returns&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,all,"EV UK ceased to be the sole member of EV US in December 2022. The FY25 EV UK financial statements are not presented on a consolidated basis. This claim does not establish ownership, control, employment, current operational status, or any grant amount. The CEA-site statement is undated.",https://register-of-charities.charitycommission.gov.uk/en/charity-search?_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_objectiveId=A18606048&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_mvcRenderCommandName=%2Faccounts-and-annual-returns&_uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet_priv_r_p_organisationNumber=5026843&p_p_cacheability=cacheLevelPage&p_p_id=uk_gov_ccew_onereg_charitydetails_web_portlet_CharityDetailsPortlet&p_p_lifecycle=2&p_p_mode=view&p_p_resource_id=%2Faccounts-resource&p_p_state=maximized,EMPLOYMENT
