id,label,kind,layer,ideology,magnitude,ein,source_url,notes,logo,country,slices,n_slices,communities,community_primary
institution_candidate_source_local:NODE016-003,GiveDirectly,org,org,,1,,https://www.givingwhatwecan.org/charities/givedirectly,"GiveDirectly is an organization described by Giving What We Can as improving the wellbeing and dignity of people living in poverty through direct cash transfers that recipients can spend as they choose. In this undated Giving What We Can profile, it is reported to have provided more than $900 million in transfers to more than 1.6 million people since 2009 and to operate programmes including emerge",institution_candidate_source_local:NODE016-003,,all,1,ea,ea
institution_candidate_source_local:NODE016-004,Malaria Consortium,org,org,,1,,https://www.givingwhatwecan.org/charities/malaria-consortium,"Malaria Consortium is an organization that, according to Giving What We Can’s undated profile, aims to improve lives in Africa and Asia through sustainable, evidence-based programmes combating targeted diseases and promoting universal health coverage. The profile describes its seasonal malaria chemoprevention (SMC) programme as distributing preventive antimalarial medicines to young children durin",institution_candidate_source_local:NODE016-004,,all,1,ea,ea
institution_candidate_source_local:NODE016-006,New Incentives,org,org,,1,,https://www.givingwhatwecan.org/charities/new-incentives,"New Incentives is an organization described by Giving What We Can as improving childhood immunization rates in Nigeria through cash incentives to caregivers. In the cited profile, it provides incentives after verified vaccinations at government clinics, works with government partners on vaccine-supply bottlenecks, and raises awareness of childhood vaccination. The profile states that it was founde",institution_candidate_source_local:NODE016-006,,all,1,ea,ea
institution_candidate_source_local:NODE016-007,Faunalytics,org,org,,1,,https://www.givingwhatwecan.org/charities/faunalytics,"Giving What We Can describes Faunalytics as an animal-welfare research organization that supports farmed-animal protection by equipping animal advocates with research, analysis, strategies, and direct research support intended to improve advocacy effectiveness and reduce animal suffering.",institution_candidate_source_local:NODE016-007,,all,1,ea,ea
institution_candidate_source_local:NODE016-008,Fish Welfare Initiative,org,org,,1,,https://www.givingwhatwecan.org/charities/fish-welfare-initiative,"Giving What We Can’s profile describes Fish Welfare Initiative (FWI) as an animal-welfare organization focused on reducing farmed-fish suffering through research and welfare interventions, particularly in India and other Asian contexts. The profile reports that FWI develops interventions such as water-quality monitoring, feed fortification, and improved slaughter practices; runs farmer outreach; a",institution_candidate_source_local:NODE016-008,,all,1,ea,ea
institution_candidate_source_local:NODE016-009,Happier Lives Institute,org,org,,1,,https://www.givingwhatwecan.org/charities/happier-lives-institute,"In an undated Giving What We Can profile, Happier Lives Institute (HLI) is described as a human-wellbeing research and advocacy organization that conducts foundational and applied research on subjective wellbeing to identify and evaluate cost-effective policies, interventions, and organizations.",institution_candidate_source_local:NODE016-009,,all,1,ea,ea
institution_candidate_source_local:NODE016-011,Johns Hopkins Center for Health Security,org,org,,1,,https://www.givingwhatwecan.org/charities/johns-hopkins-center-for-health-security,"Giving What We Can’s undated profile describes the Johns Hopkins Center for Health Security (CHS) as a multidisciplinary health-security research center that studies policies, systems, tools, scientific advances, and policy approaches for preventing and responding to outbreaks and public-health crises. The profile says CHS was founded in 1998 and reports that it studies biological threats, biosecu",institution_candidate_source_local:NODE016-011,,all,1,gov,gov
institution_candidate_source_local:NODE016-012,EA Funds Global Health and Development Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/global-health-and-development-fund,"Giving What We Can describes the Global Health & Development Fund as an EA Funds-managed grantmaking fund that aims to improve health and economic empowerment by granting to promising global health and development projects. The undated profile says it recommends grants, particularly for healthcare, preventive measures, income-raising services, and government policy assistance; these are proposed g",institution_candidate_source_local:NODE016-012,,all,1,fund|ea,fund
institution_candidate_source_local:NODE016-013,GWWC Global Health and Wellbeing Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/global-health-and-wellbeing-fund,"Giving What We Can describes the Global Health and Wellbeing Fund as one of its managed funds: it pools donations and makes quarterly allocations to projects in global health and wellbeing, guided by its research on evaluators and grantmakers. The page says the fund was created in November 2023 and that, so far, its grants have gone to GiveWell’s All Grants Fund; potential future grants may suppor",institution_candidate_source_local:NODE016-013,,all,1,fund|ea,fund
institution_candidate_source_local:NODE016-014,GWWC Effective Animal Advocacy Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/effective-animal-advocacy-fund,"The GWWC Effective Animal Advocacy Fund is a Giving What We Can–managed fund, created in November 2023, that pools donations and allocates them to projects in animal welfare. On the source page, Giving What We Can says allocations are guided by its research on charity evaluators and their recommendations; it states that the fund supports projects intended to improve the lives of farmed and wild an",institution_candidate_source_local:NODE016-014,,all,1,fund|ea,fund
institution_candidate_source_local:NODE016-015,GWWC Risks and Resilience Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/risks-and-resilience-fund,"The Risks and Resilience Fund is a Giving What We Can–managed fund, created in November 2023, that pools donations and directs them toward projects intended to reduce global catastrophic risks. Giving What We Can says its research team makes allocations using its evaluator research and consultation with evaluators and grantmakers; the page describes prospective support for areas such as AI alignme",institution_candidate_source_local:NODE016-015,,all,1,fund|gov,fund
institution_candidate_source_local:NODE016-017,GiveWell All Grants Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/givewell-all-grants-fund,"According to an undated Giving What We Can profile, GiveWell’s All Grants Fund is a grantmaking fund intended to support GiveWell-identified high-impact opportunities in global health and well-being, including opportunities outside its Top Charities. The profile says donations may be allocated to grants meeting GiveWell’s cost-effectiveness bar and describes grants as potentially intended to incub",institution_candidate_source_local:NODE016-017,,all,1,fund|ea,fund
institution_candidate_source_local:NODE016-018,Longview Nuclear Weapons Policy Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/longview-philanthropy-nuclear-weapons-policy-fund,"The Longview Nuclear Weapons Policy Fund is a Longview Philanthropy fund described by Giving What We Can as seeking to reduce nuclear-war risk through funding promising projects. According to Longview’s description on the page, the fund proposes to support work that improves understanding of nuclear risks, develops risk-reduction strategies, informs policymakers, and strengthens field capacity; th",institution_candidate_source_local:NODE016-018,,all,1,fund|gov,fund
institution_candidate_source_local:NODE016-020,Founders Pledge Global Health and Development Catalytic Impact Fund,project,project,,1,,https://www.givingwhatwecan.org/charities/founders-pledge-global-health-and-development-fund,"The Founders Pledge Global Health and Development Catalytic Impact Fund is a fund described by Giving What We Can as seeking to improve the lives of highly vulnerable people by granting to high-impact global-health and development projects. In this undated source snapshot, it is described as an evolution of the previous GHD Fund, designed to seek higher-risk “catalytic” opportunities that may othe",institution_candidate_source_local:NODE016-020,,all,1,fund|ea,fund
